Episode,Reward,Steps,Loss,Goal_Row,Goal_Col
1488,99.3,8,7.255879819393158,3,5
1489,99.8,3,5.038578987121582,2,1
1490,96.3,38,8.464598963135167,1,3
1491,99.6,5,6.602942085266113,5,0
1492,99.5,6,10.173611799875895,5,1
1493,93.5,57,9.372508350171541,1,3
1494,99.3,8,6.471290677785873,3,5
1495,100.0,1,4.688297748565674,1,0
1496,99.3,8,8.656124472618103,3,5
1497,99.8,3,7.029966513315837,2,1
1498,99.0,11,7.442485765977339,5,4
1499,100.0,1,5.5685906410217285,1,0
1500,99.3,8,8.187239110469818,3,5
1501,100.0,1,4.694874286651611,1,0
1502,100.0,1,5.389988899230957,1,0
1503,99.8,3,8.015593846638998,0,3
1504,99.8,3,8.189716657002768,3,0
1505,99.4,7,6.071221283503941,2,5
1506,99.4,7,6.130903720855713,2,5
1507,99.9,2,11.287684440612793,2,0
1508,99.8,3,8.606054147084555,3,0
1509,100.0,1,6.149158000946045,1,0
1510,99.4,7,8.408943857465472,2,5
1511,98.0,12,9.092428108056387,5,4
1512,99.9,2,4.561189293861389,1,1
1513,99.7,4,7.622103691101074,1,3
1514,99.2,9,5.673246701558431,4,5
1515,99.7,4,11.284862875938416,1,3
1516,99.7,4,6.877315044403076,1,3
1517,99.8,3,5.294257164001465,3,0
1518,99.8,3,12.5056471824646,2,1
1519,99.5,6,6.554674347241719,5,1
1520,99.4,7,6.9831036158970425,5,2
1521,99.9,2,5.132072925567627,2,0
1522,99.4,7,8.399073430470057,3,2
1523,99.7,4,5.258330464363098,1,3
1524,99.8,3,6.692744096120198,3,0
1525,99.8,3,7.998082796732585,2,1
1526,99.2,9,7.3073709805806475,4,5
1527,99.0,11,5.228165409781716,5,4
1528,99.9,2,8.794126272201538,2,0
1529,99.9,2,8.467816829681396,2,0
1530,99.8,3,5.080840587615967,3,0
1531,99.0,11,12.996382453224875,5,4
1532,99.2,9,8.564050833384195,5,2
1533,99.4,7,11.994046517780848,0,5
1534,99.8,3,4.296918153762817,0,3
1535,99.0,11,9.967200561003251,5,4
1536,99.3,8,7.70517110824585,3,5
1537,99.1,10,6.0689870595932005,5,5
1538,99.8,3,8.58663813273112,2,1
1539,100.0,1,5.233006954193115,1,0
1540,99.4,7,7.626584666115897,2,5
1541,99.5,6,9.385119756062826,5,1
1542,99.4,7,6.9460159710475375,3,2
1543,99.3,8,7.2248989045619965,3,5
1544,99.8,3,13.063538710276285,0,3
1545,99.3,8,5.901484131813049,3,5
1546,99.7,4,9.426850140094757,1,3
1547,99.4,7,4.183404428618295,2,5
1548,99.5,6,5.9694176117579145,5,1
1549,99.6,5,6.815734910964966,5,0
1550,100.0,1,6.749162673950195,1,0
1551,99.9,2,6.278438568115234,2,0
1552,99.6,5,5.853753185272216,0,5
1553,99.2,9,6.501084989971584,4,5
1554,99.4,7,5.895580359867641,2,5
1555,100.0,1,4.111869812011719,1,0
1556,99.5,6,6.764667789141337,5,1
1557,99.1,10,5.479772734642029,5,5
1558,99.2,9,9.809780650668674,4,5
1559,99.4,7,7.869287354605539,2,5
1560,99.6,5,5.899173641204834,5,0
1561,99.5,6,8.317582845687866,5,1
1562,99.8,3,5.706095536549886,2,1
1563,99.8,3,6.927857955296834,0,3
1564,99.9,2,13.791924715042114,1,1
1565,99.3,8,6.122133851051331,3,5
1566,99.4,7,6.60285827091762,5,2
1567,100.0,1,2.855289936065674,1,0
1568,99.8,3,7.330985387166341,3,0
1569,99.7,4,7.420447051525116,1,3
1570,99.5,6,9.148866971333822,1,5
1571,99.9,2,5.02772068977356,1,1
1572,99.8,3,14.94313637415568,2,1
1573,99.6,5,6.251914978027344,0,5
1574,99.7,4,6.141276836395264,1,3
1575,99.9,2,4.338870048522949,2,0
1576,99.8,3,8.132999261220297,2,1
1577,99.8,3,7.447280565897624,2,1
1578,99.2,9,9.585064676072863,4,5
1579,99.8,3,6.435827096303304,0,3
1580,99.7,4,7.8604655265808105,1,3
1581,99.6,5,8.216230297088623,5,0
1582,99.4,7,5.888820852552142,5,2
1583,99.4,7,10.452293804713658,2,5
1584,99.9,2,6.837072134017944,1,1
1585,99.9,2,5.7650229930877686,2,0
1586,99.6,5,6.604381370544433,0,5
1587,98.4,8,6.808028995990753,3,2
1588,99.2,9,8.056273566351997,4,5
1589,100.0,1,3.856642723083496,1,0
1590,99.6,5,8.305817985534668,0,5
1591,99.8,3,6.726510365804036,0,3
1592,99.3,8,5.558669865131378,3,5
1593,99.4,7,7.9666861806597025,2,5
1594,99.9,2,4.739547252655029,2,0
1595,99.1,10,7.332016658782959,5,5
1596,99.4,7,5.858649117606027,5,2
1597,99.5,6,5.4858793417612715,1,5
1598,99.0,11,5.210869464007291,5,4
1599,99.6,5,6.1692273139953615,5,0
1600,99.5,6,6.091703295707703,5,1
1601,99.9,2,5.592139482498169,1,1
1602,99.9,2,5.3515918254852295,2,0
1603,99.8,3,14.373908201853434,0,3
1604,99.3,8,7.292860627174377,3,5
1605,99.8,3,4.785251617431641,0,3
1606,100.0,1,6.74520206451416,1,0
1607,99.5,6,11.980755805969238,1,5
1608,99.8,3,12.836152871449789,0,3
1609,100.0,1,15.927906036376953,1,0
1610,99.4,7,8.670258181435722,2,5
1611,99.9,2,8.673758506774902,1,1
1612,99.0,11,9.78655370798978,5,4
1613,99.8,3,9.82564640045166,0,3
1614,99.4,7,9.020746571677071,3,2
1615,99.9,2,7.529874086380005,1,1
1616,99.4,7,10.967205217906407,2,5
1617,99.0,11,5.50803821737116,5,4
1618,99.4,7,5.596439770289829,2,5
1619,99.0,11,5.2838521003723145,5,4
1620,99.4,7,7.73359615462167,5,2
1621,99.7,4,4.156434118747711,1,3
1622,99.2,9,3.524693489074707,4,5
1623,100.0,1,10.611727714538574,1,0
1624,99.0,11,8.149996714158492,5,4
1625,99.8,3,4.1546980539957685,3,0
1626,99.2,9,5.0991603003607855,4,5
1627,99.4,7,5.260702269417899,5,2
1628,99.2,9,6.466817511452569,4,5
1629,99.1,10,6.5297443151474,5,5
1630,99.8,3,7.228172620137532,0,3
1631,99.8,3,7.876664956410726,0,3
1632,99.0,11,6.641181924126365,5,4
1633,99.8,3,6.965422471364339,0,3
1634,99.2,9,7.981240484449598,4,5
1635,100.0,1,11.171326637268066,1,0
1636,98.5,7,4.854347603661673,5,1
1637,99.8,3,5.723260879516602,0,3
1638,99.9,2,6.7429358959198,2,0
1639,99.4,7,6.874713693346296,3,2
1640,99.5,6,5.098322947820027,5,1
1641,99.4,7,7.631593567984445,5,2
1642,99.1,10,4.002755606174469,5,5
1643,99.5,6,6.075189630190532,1,5
1644,99.5,6,4.641559720039368,1,5
1645,99.9,2,2.9302899837493896,1,1
1646,100.0,1,3.7791953086853027,1,0
1647,99.7,4,8.28374195098877,1,3
1648,99.5,6,6.768856644630432,1,5
1649,99.8,3,11.038983345031738,0,3
1650,99.5,6,6.346374432245891,5,1
1651,99.8,3,6.160124937693278,3,0
1652,99.1,10,6.420904731750488,5,5
1653,99.5,6,10.419559915860495,5,1
1654,99.4,7,6.436812605176653,3,2
1655,99.4,7,6.068512984684536,3,2
1656,99.0,11,6.256404703313654,5,4
1657,99.8,3,6.00446613629659,0,3
1658,99.6,5,4.012425565719605,0,5
1659,99.8,3,4.7928065458933515,0,3
1660,98.2,10,5.103870797157287,4,5
1661,99.4,7,6.638518129076276,3,2
1662,99.0,11,5.1969922022386035,5,4
1663,99.4,7,5.439326558794294,2,5
1664,99.4,7,6.078030347824097,2,5
1665,99.6,5,5.140824222564698,0,5
1666,99.7,4,4.725951910018921,1,3
1667,99.6,5,4.345027065277099,5,0
1668,99.1,10,4.059614062309265,5,5
1669,99.9,2,4.072152614593506,2,0
1670,99.8,3,5.5533162752787275,3,0
1671,100.0,1,3.7937216758728027,1,0
1672,99.2,9,8.310340536965263,5,2
1673,99.2,9,5.092363993326823,4,5
1674,99.9,2,8.306953430175781,1,1
1675,99.5,6,12.476689298947653,5,1
1676,99.7,4,7.512722849845886,1,3
1677,99.8,3,7.097095807393392,2,1
1678,99.4,7,5.083689791815622,5,2
1679,99.1,10,5.823771858215332,5,5
1680,99.2,9,6.313548405965169,4,5
1681,99.4,7,4.298509035791669,5,2
1682,99.7,4,6.900065064430237,1,3
1683,99.8,3,4.703571319580078,0,3
1684,99.4,7,5.668663706098284,2,5
1685,99.5,6,6.215902964274089,1,5
1686,99.7,4,7.283692359924316,1,3
1687,99.5,6,7.106956084569295,1,5
1688,99.9,2,4.303495168685913,2,0
1689,99.6,5,4.74794864654541,5,0
1690,99.4,7,4.266601000513349,5,2
1691,99.5,6,7.268474260965983,5,1
1692,100.0,1,10.071022033691406,1,0
1693,100.0,1,13.392095565795898,1,0
1694,99.5,6,5.1257078647613525,1,5
1695,99.6,5,6.1024861335754395,0,5
1696,99.5,6,5.262730558713277,1,3
1697,99.3,8,5.407064646482468,3,5
1698,99.3,8,4.466295495629311,3,5
1699,99.9,2,8.280594110488892,1,1
1700,99.8,3,4.316317478815715,3,0
1701,100.0,1,10.246416091918945,1,0
1702,99.6,5,5.438559579849243,5,0
1703,99.7,4,5.509309947490692,1,3
1704,99.6,5,3.473384714126587,0,5
1705,99.6,5,4.6370023727417,5,0
1706,99.9,2,4.52173638343811,1,1
1707,99.6,5,4.771285152435302,5,0
1708,99.4,7,9.325295295034136,2,5
1709,99.7,4,5.660371363162994,1,3
1710,99.9,2,2.8288090229034424,2,0
1711,99.9,2,4.493602633476257,2,0
1712,99.4,7,5.927393572671073,3,2
1713,99.8,3,4.870512008666992,0,3
1714,99.6,5,4.645772933959961,0,5
1715,99.7,4,5.213118731975555,1,3
1716,99.3,8,5.962283730506897,3,5
1717,99.5,6,4.2935813665390015,5,1
1718,99.8,3,5.440144777297974,0,3
1719,99.5,6,3.9258033434549966,5,1
1720,99.6,5,5.237330913543701,0,5
1721,99.5,6,5.680722157160441,1,5
1722,99.4,7,4.269737345831735,5,2
1723,99.9,2,3.570447325706482,2,0
1724,99.1,10,5.268840551376343,5,5
1725,99.9,2,4.072831988334656,1,1
1726,99.8,3,4.167252858479817,3,0
1727,99.9,2,7.580803632736206,2,0
1728,99.8,3,5.898178180058797,0,3
1729,99.5,6,5.070988178253174,1,5
1730,99.3,8,4.426494985818863,3,5
1731,99.8,3,3.564659595489502,0,3
1732,99.4,7,4.475973503930228,5,2
1733,99.6,5,5.520128631591797,5,0
1734,99.8,3,4.491548379262288,0,3
1735,99.9,2,5.864024639129639,1,1
1736,99.4,7,4.850714445114136,2,5
1737,99.8,3,5.422058025995891,3,0
1738,99.6,5,4.337208986282349,5,0
1739,100.0,1,3.6161231994628906,1,0
1740,99.3,8,7.487341433763504,3,5
1741,99.6,5,3.67791805267334,3,0
1742,99.4,7,6.1100351469857355,2,5
1743,99.8,3,4.087560812632243,2,1
1744,99.8,3,6.378769238789876,2,1
1745,99.2,9,4.159418900807698,4,5
1746,99.4,7,4.272380726678031,2,5
1747,99.6,5,4.103676176071167,0,5
1748,99.8,3,5.486308574676514,2,1
1749,99.3,8,5.453253120183945,3,5
1750,99.0,11,6.017888806082985,5,4
1751,100.0,1,3.6682474613189697,1,0
1752,99.4,7,5.720282452447074,3,2
1753,99.8,3,4.767799615859985,0,3
1754,99.3,8,4.91688796877861,3,5
1755,99.9,2,6.951826572418213,2,0
1756,99.3,8,6.857607007026672,3,5
1757,99.4,7,7.2850523335593085,2,5
1758,100.0,1,4.349427223205566,1,0
1759,99.5,6,3.625252445538839,1,5
1760,99.6,5,4.641473770141602,5,0
1761,99.4,7,4.411935431616647,5,2
1762,99.2,9,4.888930453194512,4,5
1763,99.0,11,7.4815850691361865,3,2
1764,99.9,2,6.363029718399048,1,1
1765,99.5,6,4.147333820660909,1,5
1766,99.3,8,5.3534175157547,3,5
1767,99.4,7,3.5430435112544467,2,5
1768,99.4,7,3.710546152932303,5,2
1769,99.8,3,3.8402438163757324,2,1
1770,98.7,5,3.6322168350219726,1,3
1771,99.8,3,5.054013252258301,0,3
1772,99.4,7,3.8435487747192383,3,2
1773,99.8,3,5.377518137296041,0,3
1774,99.7,4,3.385013520717621,1,3
1775,99.9,2,4.609516382217407,1,1
1776,100.0,1,11.618927955627441,1,0
1777,99.9,2,8.203563570976257,2,0
1778,100.0,1,4.3867292404174805,1,0
1779,99.6,5,4.81571364402771,0,5
1780,99.4,7,4.892176151275635,5,2
1781,99.6,5,4.262975120544434,0,5
1782,99.5,6,3.434921463330587,5,1
1783,99.4,7,3.9170927660805837,5,2
1784,99.3,8,4.917587965726852,3,5
1785,99.8,3,4.721247275670369,2,1
1786,99.6,5,7.591025924682617,0,5
1787,99.1,10,7.021040391921997,5,5
1788,99.0,11,4.35060698335821,5,4
1789,99.4,7,4.0375977754592896,3,2
1790,99.6,5,4.681248712539673,5,0
1791,99.3,8,3.3691373467445374,3,5
1792,99.0,11,5.584405075420033,5,4
1793,99.1,10,4.423982071876526,5,5
1794,99.9,2,5.851189851760864,1,1
1795,99.4,7,5.099693502698626,3,2
1796,99.5,6,4.708048383394877,1,5
1797,99.5,6,5.737243890762329,5,1
1798,99.6,5,3.0056097507476807,0,5
1799,99.2,9,4.071486009491815,4,5
1800,99.8,3,5.53648575146993,3,0
1801,99.4,7,5.047250509262085,3,2
1802,99.3,8,3.579012542963028,5,1
1803,99.3,8,3.0711276531219482,3,5
1804,99.4,7,3.6864822932652066,5,2
1805,100.0,1,2.8173673152923584,1,0
1806,99.6,5,3.9677635192871095,5,0
1807,99.4,7,3.4630004337855746,3,2
1808,99.9,2,2.6304720640182495,2,0
1809,99.4,7,4.027557815824236,5,2
1810,99.9,2,5.169442415237427,2,0
1811,99.4,7,4.978775875908988,3,2
1812,99.4,7,3.6059254918779646,5,2
1813,100.0,1,6.080999374389648,1,0
1814,99.8,3,4.155563116073608,3,0
1815,99.8,3,3.5628161430358887,3,0
1816,99.8,3,5.599412123362224,3,0
1817,99.3,8,4.1020298302173615,3,5
1818,99.8,3,5.322456995646159,2,1
1819,99.4,7,4.345196144921439,2,5
1820,99.7,4,3.5611069798469543,1,3
1821,99.4,7,4.056359325136457,3,2
1822,99.7,4,3.743536949157715,1,3
1823,99.8,3,3.0134297211964927,0,3
1824,99.4,7,4.8811465331486295,5,2
1825,99.6,5,3.371726369857788,5,0
1826,99.5,6,4.9021323919296265,5,1
1827,99.2,9,4.164887719684177,2,5
1828,99.4,7,4.38756969996861,5,2
1829,99.6,5,5.561784076690674,0,5
1830,99.8,3,7.222516854604085,2,1
1831,99.5,6,4.094272534052531,1,5
1832,100.0,1,3.279479503631592,1,0
1833,99.6,5,7.0628681659698485,0,5
1834,99.7,4,4.387810945510864,1,3
1835,99.8,3,2.499565283457438,2,1
1836,99.9,2,5.194197654724121,2,0
1837,99.9,2,2.4866979122161865,1,1
1838,99.3,8,3.9676727950572968,3,5
1839,99.4,7,6.521046008382525,5,2
1840,99.5,6,4.791626373926799,1,5
1841,99.7,4,3.632770448923111,1,3
1842,99.6,5,3.48303017616272,5,0
1843,99.9,2,3.595883369445801,1,1
1844,99.5,6,2.8519429564476013,5,1
1845,99.0,11,3.6988547932017934,5,4
1846,98.3,9,4.740769412782457,3,5
1847,99.8,3,3.0185622374216714,3,0
1848,99.8,3,5.62925918896993,2,1
1849,99.8,3,4.624494234720866,0,3
1850,99.5,6,4.356180349985759,1,5
1851,99.9,2,7.939366936683655,2,0
1852,99.6,5,3.783984088897705,5,0
1853,99.3,8,5.157214015722275,3,5
1854,99.7,4,7.482977747917175,1,3
1855,100.0,1,1.9064452648162842,1,0
1856,99.9,2,4.907291531562805,2,0
1857,99.0,11,4.372247024015947,5,4
1858,99.5,6,3.7598015467325845,1,5
1859,99.9,2,3.6452646255493164,2,0
1860,99.3,8,2.9869637489318848,3,5
1861,99.7,4,3.8317351937294006,1,3
1862,99.8,3,3.6437065601348877,3,0
1863,99.4,7,4.871040514537266,2,5
1864,99.6,5,5.282381582260132,5,0
1865,99.8,3,3.6502159436543784,0,3
1866,99.0,11,4.724064761942083,5,4
1867,99.1,10,3.6670316457748413,5,5
1868,99.4,7,2.5493378128324236,2,5
1869,99.9,2,3.9826743602752686,1,1
1870,99.5,6,4.280919790267944,1,5
1871,99.5,6,4.486568033695221,5,1
1872,99.5,6,8.325871547063192,1,5
1873,99.8,3,3.90246319770813,0,3
1874,99.0,11,5.18101954460144,5,4
1875,99.5,6,6.410516897837321,1,5
1876,99.5,6,5.555450280507405,5,1
1877,99.4,7,6.897819212504795,3,2
1878,99.4,7,4.185204948697772,5,2
1879,99.6,5,3.9745062828063964,0,5
1880,100.0,1,2.2534031867980957,1,0
1881,99.9,2,6.330927729606628,1,1
1882,99.5,6,3.578483819961548,1,5
1883,99.6,5,3.465000295639038,0,5
1884,99.5,6,9.39013691743215,5,1
1885,99.4,7,2.935219015393938,5,2
1886,99.2,9,4.087790224287245,4,5
1887,99.4,7,4.077027388981411,5,2
1888,99.8,3,2.0996580918629966,0,3
1889,99.4,7,4.653051291193281,5,2
1890,99.1,10,3.4710026502609255,5,5
1891,99.4,7,4.303449494498117,5,2
1892,99.4,7,3.7584234305790494,2,5
1893,99.7,4,2.538731127977371,1,3
1894,99.8,3,2.182765324910482,0,3
1895,99.6,5,2.818750023841858,0,5
1896,99.3,8,3.581536501646042,3,5
1897,99.5,6,3.610211809476217,1,5
1898,99.8,3,3.000880479812622,0,3
1899,99.4,7,2.7997764008385793,2,5
1900,100.0,1,6.430986404418945,1,0
1901,99.4,7,3.5324647426605225,2,5
1902,99.7,4,3.9397738575935364,1,3
1903,99.9,2,5.056309461593628,1,1
1904,99.8,3,4.899920384089152,3,0
1905,95.4,11,3.6918023499575527,5,2
1906,99.4,7,3.4933882100241527,5,2
1907,99.9,2,6.443353891372681,1,1
1908,99.5,6,2.987597187360128,1,5
1909,99.3,8,5.353289693593979,5,1
1910,99.1,10,4.080295920372009,5,5
1911,99.0,11,4.100403070449829,5,4
1912,99.6,5,2.82746262550354,0,5
1913,99.3,8,2.8941020518541336,3,5
1914,99.7,4,6.841742277145386,1,3
1915,99.6,5,3.1012531042099,0,3
1916,99.2,9,3.3770022789637246,4,5
1917,99.6,5,3.6249273300170897,0,5
1918,99.8,3,4.983312686284383,2,1
1919,99.8,3,4.221957445144653,2,1
1920,99.9,2,1.8889403939247131,1,1
1921,99.1,10,3.411545753479004,5,5
1922,99.6,5,2.167308139801025,0,5
1923,99.8,3,3.078460216522217,2,1
1924,99.4,7,3.062063591820853,3,2
1925,99.9,2,2.7129087448120117,2,0
1926,99.5,6,3.4690677523612976,1,5
1927,99.6,5,3.6627254724502563,0,5
1928,99.5,6,3.644025425116221,1,5
1929,99.9,2,3.33171010017395,2,0
1930,99.0,11,3.75198431448503,5,4
1931,99.9,2,4.446504354476929,2,0
1932,99.8,3,11.958629290262857,0,3
1933,99.9,2,2.5637534856796265,1,1
1934,99.3,8,5.707262918353081,3,5
1935,99.0,11,4.24869517846541,5,4
1936,99.9,2,2.100948214530945,2,0
1937,99.7,4,4.007034480571747,1,3
1938,99.0,11,4.501560850576921,5,4
1939,99.9,2,5.0932700634002686,1,1
1940,99.9,2,2.619195580482483,1,1
1941,99.4,7,3.8085220711571828,2,5
1942,100.0,1,2.5937840938568115,1,0
1943,99.4,7,2.356211883681161,2,5
1944,99.2,9,3.3899556398391724,4,5
1945,99.4,7,4.676248822893415,3,2
1946,100.0,1,2.2208001613616943,1,0
1947,99.3,8,2.651605010032654,3,5
1948,99.5,6,6.956014434496562,1,5
1949,100.0,1,2.7849507331848145,1,0
1950,99.2,9,5.600848171446058,4,5
1951,99.8,3,2.861405293146769,2,1
1952,99.8,3,2.8111734787623086,3,0
1953,99.9,2,2.6348155736923218,2,0
1954,99.6,5,4.076270961761475,5,0
1955,99.8,3,2.331666946411133,0,3
1956,99.6,5,3.0383763313293457,5,0
1957,99.9,2,2.272119700908661,1,1
1958,99.7,4,3.8958127796649933,1,3
1959,99.5,6,2.232507367928823,1,5
1960,99.5,6,3.2698107163111367,5,1
1961,99.3,8,2.1656563133001328,3,5
1962,99.4,7,3.0602509805134366,5,2
1963,98.7,14,3.4496501088142395,3,5
1964,99.0,11,3.429648919539018,5,4
1965,99.9,2,3.120697498321533,1,1
1966,99.4,7,3.8876439247812544,3,2
1967,99.5,6,4.32210506995519,5,1
1968,99.2,9,2.6123625702328153,4,5
1969,99.4,7,2.7287352085113525,3,2
1970,98.1,11,1.9685126434672962,5,5
1971,99.6,5,3.008993625640869,0,5
1972,99.6,5,3.3327277421951296,5,0
1973,99.9,2,3.1656835079193115,1,1
1974,99.6,5,4.6258971214294435,3,0
1975,99.8,3,2.746500094731649,3,0
1976,99.5,6,4.029573082923889,1,5
1977,99.6,5,4.1959139704704285,0,5
1978,99.9,2,3.14172899723053,2,0
1979,99.8,3,2.422104756037394,2,1
1980,99.1,10,3.4941895961761475,5,5
1981,99.4,7,5.041491270065308,2,5
1982,100.0,1,4.813239574432373,1,0
1983,99.0,11,3.4579681049693716,5,4
1984,99.7,4,2.1919651329517365,1,3
1985,99.4,7,4.038818802152361,5,2
1986,99.4,7,3.5484554086412703,3,2
1987,99.7,4,1.9113182127475739,1,3
1988,99.2,9,3.244560625818041,4,5
1989,99.4,7,2.0680139575685774,5,2
1990,99.0,11,3.1874146569858897,5,4
1991,99.8,3,6.995457728703816,2,1
1992,99.8,3,4.94431201616923,0,3
1993,99.9,2,3.930391550064087,2,0
1994,99.3,8,3.5679076611995697,3,5
1995,99.4,7,5.625696437699454,2,5
1996,99.5,6,3.489613950252533,5,1
1997,99.4,7,3.8586972100394115,2,5
1998,99.4,7,2.8496662037713185,5,2
1999,99.2,9,4.885518259472317,4,5
2000,99.8,3,3.251927932103475,3,0
